Iteration,Density
10,0.0845439
10,0.084544
10,0.0845443
10,0.0845441
10,0.084544
10,0.0845444
10,0.0845444
10,0.0845444
10,0.0845445
10,0.0845446
10,0.0845447
10,0.0845445
10,0.0845444
10,0.0845445
10,0.0845444
10,0.0845448
10,0.0845451
10,0.084545
10,0.084545
10,0.0845449
10,0.0845449
10,0.084545
10,0.0845451
10,0.0845453
10,0.0845455
10,0.0845453
10,0.0845454
10,0.0845452
10,0.0845454
10,0.0845452
10,0.0845453
10,0.0845452
10,0.0845454
10,0.0845454
10,0.0845458
10,0.0845458
10,0.0845457
10,0.0845459
10,0.0845462
10,0.0845464
10,0.0845462
10,0.0845462
10,0.0845459
10,0.084546
10,0.084546
10,0.0845462
10,0.0845462
10,0.0845463
10,0.0845465
10,0.0845465
10,0.0845464
10,0.0845465
10,0.0845463
10,0.0845464
10,0.0845466
10,0.0845465
10,0.0845466
10,0.0845469
10,0.0845469
10,0.0845469
10,0.0845473
10,0.0845473
10,0.0845472
10,0.0845471
10,0.0845473
10,0.0845476
10,0.0845477
10,0.0845472
10,0.0845474
10,0.0845475
10,0.0845477
10,0.0845476
10,0.0845476
10,0.0845476
10,0.0845476
10,0.0845474
10,0.084548
10,0.0845479
10,0.0845476
10,0.0845476
10,0.0845479
10,0.0845478
10,0.0845482
10,0.0845482
10,0.0845482
10,0.0845484
10,0.0845483
10,0.0845483
10,0.0845484
10,0.0845486
10,0.0845488
10,0.0845487
10,0.084549
10,0.0845491
10,0.084549
10,0.0845489
10,0.0845487
10,0.0845489
10,0.0845492
10,0.0845488
10,0.0845486
10,0.084549
10,0.0845492
10,0.0845495
10,0.0845498
10,0.0845497
10,0.0845497
10,0.0845498
10,0.0845502
10,0.0845502
10,0.0845504
10,0.0845503
10,0.0845503
10,0.0845501
10,0.0845504
10,0.0845505
10,0.0845505
10,0.0845504
10,0.0845507
10,0.0845508
10,0.0845509
10,0.0845509
10,0.0845511
10,0.084551
10,0.0845506
10,0.0845507
10,0.0845508
10,0.0845513
10,0.0845511
10,0.0845514
10,0.0845513
10,0.0845512
10,0.0845514
10,0.0845514
10,0.0845515
10,0.0845513
10,0.0845514
10,0.0845513
10,0.0845515
10,0.0845517
10,0.0845518
10,0.0845518
10,0.0845517
10,0.0845516
10,0.0845518
10,0.0845519
10,0.0845521
10,0.0845522
10,0.0845524
10,0.0845523
10,0.0845523
10,0.0845525
10,0.0845527
10,0.0845527
10,0.0845526
10,0.0845529
10,0.0845529
10,0.0845528
10,0.0845529
10,0.0845529
10,0.084553
10,0.0845534
10,0.0845532
10,0.0845531
10,0.0845533
10,0.0845534
10,0.0845537
10,0.0845535
10,0.0845537
10,0.0845537
10,0.0845533
10,0.0845533
10,0.0845534
10,0.0845538
10,0.0845539
10,0.0845539
10,0.084554
10,0.0845541
10,0.0845543
10,0.0845541
10,0.0845543
10,0.0845543
10,0.084554
10,0.084554
10,0.0845543
10,0.0845543
10,0.0845544
10,0.0845547
10,0.084555
10,0.084555
10,0.0845547
10,0.0845544
10,0.0845549
10,0.0845551
10,0.0845553
10,0.084555
10,0.0845552
10,0.084555
10,0.0845552
10,0.0845555
10,0.0845553
10,0.0845553
10,0.0845553
10,0.0845552
10,0.0845555
10,0.0845558
10,0.0845558
10,0.0845557
10,0.0845558
10,0.0845557
10,0.0845556
10,0.0845558
10,0.0845556
10,0.0845559
10,0.0845559
10,0.0845564
10,0.0845566
10,0.0845568
10,0.0845565
10,0.0845564
10,0.0845565
10,0.0845565
10,0.0845567
10,0.084557
10,0.084557
10,0.0845568
10,0.0845569
10,0.084557
10,0.0845572
10,0.0845574
10,0.0845574
10,0.0845577
10,0.0845578
10,0.0845574
10,0.0845576
10,0.0845575
10,0.0845576
10,0.0845578
10,0.0845578
10,0.084558
10,0.0845583
10,0.084558
10,0.0845583
10,0.0845581
10,0.0845582
10,0.0845584
10,0.0845583
10,0.0845586
10,0.0845587
10,0.0845586
10,0.0845587
10,0.0845586
10,0.0845587
10,0.0845589
10,0.084559
10,0.084559
10,0.0845589
10,0.0845593
10,0.0845592
10,0.0845591
10,0.0845593
10,0.0845593
10,0.0845594
10,0.0845595
10,0.0845595
10,0.0845599
10,0.0845599
10,0.0845599
10,0.08456
10,0.0845603
10,0.0845602
10,0.0845602
10,0.0845603
10,0.0845602
10,0.0845603
10,0.0845601
10,0.0845604
10,0.0845606
10,0.0845609
10,0.0845607
10,0.0845607
10,0.0845609
10,0.0845612
10,0.0845607
10,0.0845608
10,0.084561
10,0.0845611
10,0.084561
10,0.084561
10,0.0845611
10,0.0845614
10,0.0845614
10,0.0845615
10,0.0845614
10,0.0845616
10,0.0845617
10,0.0845622
10,0.0845619
10,0.0845621
10,0.0845619
10,0.0845623
10,0.0845626
10,0.0845624
10,0.0845625
10,0.0845626
10,0.0845625
10,0.0845627
10,0.0845627
10,0.0845628
10,0.0845626
10,0.0845627
10,0.084563
10,0.0845629
10,0.0845632
10,0.0845634
10,0.0845632
10,0.0845635
10,0.0845633
10,0.0845634
10,0.0845637
10,0.0845636
10,0.0845634
10,0.0845639
10,0.0845639
10,0.0845638
10,0.0845639
10,0.0845643
10,0.0845643
10,0.0845642
10,0.0845641
10,0.0845641
10,0.0845644
10,0.0845643
10,0.0845645
10,0.0845643
10,0.0845646
10,0.0845648
10,0.0845646
10,0.0845648
10,0.0845649
10,0.084565
10,0.0845652
10,0.0845655
10,0.0845655
10,0.0845653
10,0.0845654
10,0.0845656
10,0.0845657
10,0.0845657
10,0.0845658
10,0.084566
10,0.084566
10,0.0845663
10,0.0845663
10,0.0845662
10,0.0845664
10,0.0845666
10,0.0845666
10,0.0845667
10,0.0845668
10,0.0845664
10,0.0845668
10,0.0845671
10,0.084567
10,0.0845671
10,0.0845671
10,0.0845669
10,0.0845672
10,0.0845673
10,0.0845676
10,0.0845673
10,0.0845673
10,0.0845675
10,0.0845676
10,0.0845677
10,0.084568
10,0.0845676
10,0.0845676
10,0.0845678
10,0.0845682
10,0.0845681
10,0.0845682
10,0.0845683
10,0.0845684
10,0.0845686
10,0.0845687
10,0.0845687
10,0.0845687
10,0.0845692
10,0.0845692
10,0.0845693
10,0.0845691
10,0.0845693
10,0.0845692
10,0.0845695
10,0.0845693
10,0.0845696
10,0.0845696
10,0.0845696
10,0.0845698
10,0.0845701
10,0.0845705
10,0.0845701
10,0.0845701
10,0.08457
10,0.08457
10,0.0845703
10,0.0845704
10,0.0845705
10,0.0845705
10,0.0845706
10,0.0845708
10,0.0845708
10,0.0845712
10,0.0845709
10,0.0845709
10,0.0845709
10,0.0845712
10,0.0845713
10,0.0845713
10,0.0845716
10,0.0845714
10,0.0845711
10,0.0845715
10,0.0845716
10,0.084572
10,0.084572
10,0.0845717
10,0.0845718
10,0.0845719
10,0.0845719
10,0.0845723
10,0.0845724
10,0.0845725
10,0.0845728
10,0.084573
10,0.0845727
10,0.0845729
10,0.0845727
10,0.0845731
10,0.084573
10,0.0845734
10,0.0845733
10,0.084573
10,0.0845728
10,0.0845734
10,0.0845736
10,0.0845734
10,0.0845735
10,0.0845738
10,0.0845737
10,0.0845741
10,0.0845742
10,0.084574
10,0.0845741
10,0.0845741
10,0.0845745
10,0.084574
10,0.0845739
10,0.0845746
10,0.0845746
10,0.0845748
10,0.0845748
10,0.084575
10,0.0845752
10,0.0845751
10,0.0845753
10,0.084575
10,0.0845752
10,0.0845755
10,0.0845755
10,0.0845756
10,0.0845755
10,0.0845756
10,0.0845756
10,0.0845759
10,0.084576
10,0.0845761
10,0.0845763
10,0.0845763
10,0.0845762
10,0.0845763
10,0.0845762
10,0.0845763
10,0.084577
10,0.084577
10,0.0845772
10,0.0845774
10,0.0845773
10,0.0845771
10,0.0845772
10,0.0845773
10,0.0845775
10,0.0845775
10,0.0845775
10,0.0845774
10,0.0845774
10,0.0845775
10,0.0845773
10,0.0845779
10,0.0845777
10,0.0845779
10,0.0845781
10,0.0845781
10,0.0845786
10,0.0845785
10,0.0845786
10,0.0845784
10,0.0845786
10,0.0845787
10,0.0845785
10,0.0845789
10,0.0845788
10,0.0845788
10,0.0845791
10,0.0845791
10,0.0845791
10,0.0845796
10,0.0845795
10,0.0845795
10,0.0845795
10,0.0845796
10,0.0845796
10,0.0845799
10,0.0845796
10,0.0845801
10,0.0845803
10,0.0845803
10,0.0845803
10,0.08458
10,0.0845801
10,0.0845805
10,0.0845809
10,0.084581
10,0.0845806
10,0.0845807
10,0.0845809
10,0.0845809
10,0.0845811
10,0.0845814
10,0.0845813
10,0.0845817
10,0.0845816
10,0.0845818
10,0.0845816
10,0.0845815
10,0.0845821
10,0.084582
10,0.0845822
10,0.0845823
10,0.0845823
10,0.0845822
10,0.0845823
10,0.0845822
10,0.0845824
10,0.0845825
10,0.0845824
10,0.0845822
10,0.0845823
10,0.0845826
10,0.0845826
10,0.0845831
10,0.0845834
10,0.0845832
10,0.0845833
10,0.0845833
10,0.0845834
10,0.0845838
10,0.0845838
10,0.0845839
10,0.0845841
10,0.084584
10,0.0845839
10,0.084584
10,0.084584
10,0.0845842
10,0.0845842
10,0.0845845
10,0.0845844
10,0.0845847
10,0.0845845
10,0.0845846
10,0.0845849
10,0.0845847
10,0.084585
10,0.0845851
10,0.0845852
10,0.0845853
10,0.084585
10,0.0845852
10,0.0845853
10,0.0845855
10,0.0845855
10,0.0845855
10,0.084586
10,0.0845859
10,0.0845863
10,0.0845862
10,0.0845862
10,0.0845863
10,0.0845862
10,0.0845863
10,0.0845864
10,0.0845865
10,0.0845866
10,0.0845868
10,0.0845869
10,0.0845869
10,0.0845871
10,0.0845872
10,0.084587
10,0.0845867
10,0.0845873
10,0.0845872
10,0.0845874
10,0.0845874
10,0.0845874
10,0.0845874
10,0.0845876
10,0.0845877
10,0.0845878
10,0.0845877
10,0.0845881
10,0.0845882
10,0.0845882
10,0.084588
10,0.0845879
10,0.0845882
10,0.0845882
10,0.0845881
10,0.0845883
10,0.0845886
10,0.0845889
10,0.0845888
10,0.0845887
10,0.084589
10,0.0845893
10,0.0845893
10,0.0845892
10,0.0845892
10,0.0845895
10,0.0845898
10,0.0845899
10,0.0845898
10,0.0845897
10,0.08459
10,0.08459
10,0.0845897
10,0.0845899
10,0.08459
10,0.0845902
10,0.0845904
10,0.0845904
10,0.0845904
10,0.0845907
10,0.0845907
10,0.0845906
10,0.0845907
10,0.084591
10,0.0845909
10,0.0845908
10,0.0845913
10,0.0845914
10,0.0845912
10,0.0845914
10,0.0845911
10,0.0845911
10,0.0845913
10,0.0845914
10,0.0845913
10,0.0845915
10,0.0845917
10,0.0845919
10,0.084592
10,0.084592
10,0.0845919
10,0.0845919
10,0.0845921
10,0.0845921
10,0.0845926
10,0.0845925
10,0.0845924
10,0.0845926
10,0.0845926
10,0.0845924
10,0.0845925
10,0.0845926
10,0.0845928
10,0.0845929
10,0.0845931
10,0.0845933
10,0.0845932
10,0.0845933
10,0.0845936
10,0.084594
10,0.0845936
10,0.0845938
10,0.084594
10,0.0845941
10,0.0845942
10,0.0845941
10,0.0845943
10,0.084594
10,0.0845941
10,0.0845942
10,0.0845943
10,0.0845944
10,0.0845945
10,0.0845942
10,0.0845942
10,0.0845945
10,0.0845945
10,0.0845947
10,0.0845946
10,0.0845948
10,0.0845949
10,0.0845949
10,0.0845951
10,0.084595
10,0.0845953
10,0.0845954
10,0.0845955
10,0.0845954
10,0.0845954
10,0.0845954
10,0.0845958
10,0.0845956
10,0.0845961
10,0.0845957
10,0.0845957
10,0.0845958
10,0.0845959
10,0.0845958
10,0.0845961
10,0.0845965
10,0.0845969
10,0.0845966
10,0.0845966
10,0.0845965
10,0.0845967
10,0.0845968
10,0.084597
10,0.084597
10,0.0845968
10,0.0845968
10,0.0845969
10,0.0845969
10,0.0845974
10,0.0845977
10,0.0845979
10,0.0845977
10,0.0845978
10,0.084598
10,0.0845981
10,0.0845982
10,0.084598
10,0.084598
10,0.0845978
10,0.0845982
10,0.0845983
10,0.0845982
10,0.0845982
10,0.0845983
10,0.0845985
10,0.0845984
10,0.0845987
10,0.0845987
10,0.0845988
10,0.0845991
10,0.0845991
10,0.0845991
10,0.0845993
10,0.0845993
10,0.0845994
10,0.0845996
10,0.0845994
10,0.0845994
10,0.0845994
10,0.0845995
10,0.0845996
10,0.0845996
10,0.0845996
10,0.0845999
10,0.0845998
10,0.0845998
10,0.0845997
10,0.0845999
10,0.0845998
10,0.0845999
10,0.0845998
10,0.0846
10,0.0846001
10,0.0846002
10,0.0846003
10,0.0846004
10,0.0846005
10,0.0846004
10,0.0846009
10,0.0846008
10,0.0846009
10,0.084601
10,0.084601
10,0.0846011
10,0.0846013
10,0.0846016
10,0.0846016
10,0.0846017
10,0.0846019
10,0.0846017
10,0.0846018
10,0.084602
10,0.0846019
10,0.0846024
10,0.0846025
10,0.0846026
10,0.0846024
10,0.0846025
10,0.0846027
10,0.0846027
10,0.0846026
10,0.0846027
10,0.0846027
10,0.0846029
10,0.084603
10,0.0846033
10,0.0846033
10,0.0846037
10,0.0846034
10,0.0846034
10,0.0846035
10,0.0846035
10,0.0846036
10,0.0846036
10,0.0846038
10,0.0846037
10,0.0846039
10,0.0846038
10,0.0846041
10,0.0846039
10,0.0846041
10,0.084604
10,0.0846039
10,0.0846041
10,0.0846043
10,0.0846041
10,0.084604
10,0.0846041
10,0.0846043
10,0.0846044
10,0.0846049
10,0.0846049
10,0.0846051
10,0.084605
10,0.0846048
10,0.0846048
10,0.084605
10,0.0846049
10,0.0846051
10,0.084605
10,0.0846057
10,0.0846056
10,0.0846057
10,0.0846057
10,0.0846057
10,0.0846057
10,0.0846062
10,0.0846062
10,0.0846064
10,0.0846062
10,0.0846063
10,0.0846062
10,0.0846062
10,0.0846064
10,0.0846066
10,0.0846065
10,0.0846065
10,0.0846065
10,0.0846067
10,0.084607
10,0.0846069
10,0.084607
10,0.0846071
10,0.0846067
10,0.0846068
10,0.0846068
10,0.0846073
10,0.0846073
10,0.084607
10,0.0846072
10,0.0846073
10,0.0846074
10,0.0846075
10,0.0846075
10,0.0846078
10,0.0846078
10,0.084608
10,0.084608
10,0.0846083
10,0.0846084
10,0.0846081
10,0.0846081
10,0.0846083
10,0.0846083
10,0.0846087
10,0.0846086
10,0.0846086
10,0.0846087
10,0.084609
10,0.0846094
10,0.0846093
10,0.0846093
10,0.084609
10,0.0846093
10,0.0846092
10,0.0846094
10,0.0846091
10,0.0846094
10,0.0846094
10,0.0846093
10,0.0846097
10,0.0846099
10,0.08461
10,0.0846099
10,0.0846097
10,0.0846097
10,0.0846097
10,0.0846102
10,0.0846102
10,0.0846099
10,0.0846099
10,0.0846098
10,0.0846102
10,0.0846103
10,0.0846106
10,0.0846104
10,0.0846106
10,0.0846111
10,0.084611
10,0.0846109
10,0.0846111
10,0.0846109
10,0.0846109
10,0.0846109
10,0.0846108
10,0.084611
10,0.0846116
10,0.084611
10,0.0846112
10,0.084611
10,0.0846113
10,0.0846115
10,0.0846117
10,0.0846118
10,0.0846116
10,0.0846118
10,0.0846117
10,0.0846119
10,0.0846117
10,0.0846119
10,0.084612
10,0.084612
10,0.0846118
10,0.084612
10,0.0846121
10,0.0846124
10,0.0846122
10,0.0846125
10,0.0846127
10,0.084613
10,0.0846127
10,0.0846126
10,0.0846128
10,0.0846129
10,0.084613
10,0.0846129
10,0.0846132
10,0.0846134
10,0.0846134
10,0.0846136
10,0.0846136
10,0.0846139
10,0.0846137
10,0.0846139
10,0.0846138
10,0.084614
10,0.0846137
10,0.0846139
10,0.084614
10,0.0846141
10,0.084614
10,0.0846137
10,0.0846141
10,0.0846145
10,0.0846144
10,0.0846144
10,0.0846141
10,0.0846144
10,0.0846145
10,0.0846146
10,0.0846144
10,0.0846147
10,0.0846149
10,0.0846149
10,0.0846145
10,0.0846145
10,0.0846145
10,0.0846143
10,0.0846143
10,0.0846144
10,0.0846146
10,0.0846146
10,0.0846149
10,0.0846152
10,0.0846153
10,0.0846154
10,0.0846151
10,0.0846151
10,0.084615
10,0.0846152
10,0.0846155
10,0.0846155
10,0.0846159
10,0.0846156
10,0.0846157
10,0.0846159
10,0.0846159
10,0.084616
10,0.0846158
10,0.0846157
10,0.0846158
10,0.0846159
10,0.0846157
10,0.0846159
10,0.0846161
10,0.0846163
10,0.0846161
10,0.0846164
10,0.0846163
10,0.0846163
10,0.0846164
10,0.0846167
10,0.0846164
10,0.0846168
10,0.084617
10,0.084617
10,0.0846172
10,0.0846166
10,0.0846168
10,0.0846172
10,0.0846172
10,0.0846175
10,0.0846175
10,0.0846173
10,0.0846175
10,0.0846175
10,0.0846174
10,0.0846174
10,0.0846179
10,0.0846177
10,0.0846179
10,0.0846179
10,0.0846179
10,0.0846179
10,0.0846178
10,0.0846177
10,0.084618
10,0.0846182
10,0.0846183
10,0.0846182
10,0.0846183
10,0.0846178
10,0.0846179
10,0.0846181
10,0.0846183
10,0.0846186
10,0.0846182
10,0.0846184
10,0.0846185
10,0.0846181
10,0.0846182
10,0.0846185
10,0.0846185
10,0.0846186
10,0.0846187
10,0.0846189
10,0.0846192
10,0.0846189
10,0.084619
10,0.0846192
10,0.0846191
10,0.0846192
10,0.0846196
10,0.0846195
10,0.0846195
10,0.0846196
10,0.0846195
10,0.0846197
10,0.0846197
10,0.08462
10,0.0846198
10,0.0846194
10,0.0846196
10,0.0846197
10,0.0846198
10,0.0846198
10,0.0846199
10,0.0846197
10,0.0846199
10,0.08462
10,0.0846203
10,0.0846201
10,0.0846199
10,0.0846201
10,0.08462
10,0.0846202
10,0.0846204
10,0.0846206
10,0.0846204
10,0.0846208
10,0.0846206
10,0.0846208
10,0.0846206
10,0.0846207
10,0.0846207
10,0.0846207
10,0.0846207
10,0.0846209
10,0.0846209
10,0.084621
10,0.0846211
10,0.0846213
10,0.0846214
10,0.0846214
10,0.0846213
10,0.0846214
10,0.0846213
10,0.0846215
10,0.0846213
10,0.0846211
10,0.0846213
10,0.0846213
10,0.0846212
10,0.0846215
10,0.0846217
10,0.0846217
10,0.0846217
10,0.084622
10,0.0846224
10,0.0846223
10,0.0846221
10,0.0846221
10,0.0846218
10,0.0846217
10,0.0846216
10,0.084622
10,0.084622
10,0.0846222
10,0.0846224
10,0.0846225
10,0.0846224
10,0.0846226
10,0.0846225
10,0.0846225
10,0.0846229
10,0.0846229
10,0.084623
10,0.0846229
10,0.0846228
10,0.0846233
10,0.0846232
10,0.0846235
10,0.0846238
10,0.0846237
10,0.0846237
10,0.0846237
10,0.0846236
10,0.0846236
10,0.0846233
10,0.0846236
10,0.0846237
10,0.0846235
10,0.0846237
10,0.0846236
10,0.0846239
10,0.0846235
10,0.0846236
10,0.0846234
10,0.0846237
10,0.0846239
10,0.0846237
10,0.0846239
10,0.0846238
10,0.0846239
10,0.0846239
10,0.0846238
10,0.0846242
10,0.0846242
10,0.0846241
10,0.0846245
10,0.0846244
10,0.0846242
10,0.0846242
10,0.0846245
10,0.0846242
10,0.0846242
10,0.0846244
10,0.0846242
10,0.0846243
10,0.0846245
10,0.0846246
10,0.0846247
10,0.0846246
10,0.0846246
10,0.0846247
10,0.0846248
10,0.0846248
10,0.0846248
10,0.084625
10,0.0846248
10,0.0846249
10,0.0846249
10,0.084625
10,0.0846252
10,0.0846251
10,0.0846254
10,0.0846251
10,0.0846252
10,0.0846253
10,0.0846253
10,0.0846254
10,0.0846255
10,0.0846255
10,0.0846255
10,0.0846257
10,0.084626
10,0.084626
10,0.0846258
10,0.0846261
10,0.0846259
10,0.0846262
10,0.084626
10,0.0846259
10,0.0846262
10,0.0846265
10,0.0846262
10,0.0846261
10,0.084626
10,0.0846262
10,0.0846264
10,0.0846266
10,0.0846267
10,0.0846265
10,0.0846264
10,0.0846262
10,0.0846263
10,0.0846265
10,0.0846264
10,0.0846262
10,0.0846263
10,0.0846262
10,0.0846265
10,0.0846265
10,0.0846265
10,0.0846265
10,0.0846266
10,0.0846267
10,0.0846264
10,0.0846266
10,0.0846265
10,0.0846266
10,0.0846268
10,0.0846268
10,0.0846269
10,0.0846274
10,0.084627
10,0.0846271
10,0.0846272
10,0.0846273
10,0.0846272
10,0.0846273
10,0.084627
10,0.0846274
10,0.0846273
10,0.0846272
10,0.084627
10,0.0846272
10,0.0846272
10,0.0846271
10,0.084627
10,0.0846274
10,0.0846273
10,0.0846272
10,0.0846275
10,0.0846272
10,0.0846275
10,0.0846275
10,0.0846276
10,0.0846279
10,0.084628
10,0.084628
10,0.0846278
10,0.0846276
10,0.0846278
10,0.0846278
10,0.0846282
10,0.0846282
10,0.0846278
10,0.084628
10,0.0846282
10,0.0846282
10,0.0846282
10,0.0846282
10,0.0846282
10,0.0846283
10,0.0846282
10,0.0846279
10,0.0846281
10,0.084628
10,0.0846282
10,0.0846285
10,0.0846284
10,0.0846286
10,0.0846284
10,0.0846282
10,0.0846282
10,0.0846283
10,0.0846284
10,0.0846285
10,0.0846285
10,0.0846287
10,0.0846289
10,0.0846291
10,0.084629
10,0.084629
10,0.084629
10,0.0846289
10,0.0846289
10,0.0846288
10,0.0846287
10,0.0846291
10,0.0846289
10,0.084629
10,0.084629
10,0.084629
10,0.084629
10,0.0846291
10,0.084629
10,0.084629
10,0.084629
10,0.0846293
10,0.084629
10,0.0846291
10,0.0846291
10,0.0846292
10,0.0846293
10,0.0846293
10,0.0846294
10,0.0846294
10,0.084629
10,0.0846291
10,0.0846294
10,0.0846291
10,0.0846295
10,0.0846295
10,0.0846293
10,0.0846292
10,0.0846295
10,0.0846293
10,0.0846292
10,0.0846294
10,0.0846296
10,0.0846297
10,0.0846299
10,0.08463
10,0.08463
10,0.0846296
10,0.0846299
10,0.0846298
10,0.0846301
10,0.08463
10,0.0846299
10,0.08463
10,0.0846299
10,0.0846299
10,0.08463
10,0.08463
10,0.0846298
10,0.0846302
10,0.0846302
10,0.08463
10,0.0846299
10,0.0846303
10,0.0846304
10,0.0846304
10,0.0846308
10,0.0846306
10,0.0846303
10,0.0846305
10,0.0846307
10,0.0846307
10,0.0846304
10,0.0846307
10,0.0846304
10,0.0846305
10,0.0846305
10,0.0846306
10,0.0846307
10,0.0846306
10,0.0846309
10,0.0846308
10,0.0846306
10,0.0846307
10,0.0846309
10,0.084631
10,0.0846311
10,0.0846312
10,0.084631
10,0.0846312
10,0.0846313
10,0.0846311
10,0.084631
10,0.0846311
10,0.0846311
10,0.0846312
10,0.0846311
10,0.0846309
10,0.084631
10,0.0846313
10,0.0846312
10,0.0846314
10,0.0846315
10,0.0846313
10,0.0846316
10,0.0846314
10,0.0846312
10,0.0846312
10,0.0846311
10,0.0846312
10,0.0846313
10,0.0846312
10,0.0846312
10,0.0846312
10,0.0846316
10,0.0846317
10,0.0846317
10,0.0846318
10,0.0846317
10,0.084632
10,0.0846318
10,0.0846318
10,0.0846316
10,0.0846316
10,0.0846316
10,0.0846318
10,0.0846318
10,0.0846316
10,0.0846319
10,0.0846322
10,0.084632
10,0.084632
10,0.0846319
10,0.0846319
10,0.084632
10,0.0846321
10,0.0846321
10,0.0846323
10,0.084632
10,0.0846321
10,0.0846324
10,0.0846323
10,0.0846322
10,0.0846324
10,0.0846324
10,0.0846324
10,0.0846323
10,0.0846326
10,0.0846327
10,0.0846325
10,0.0846326
10,0.0846328
10,0.0846327
10,0.0846324
10,0.0846325
10,0.0846325
10,0.0846326
10,0.0846328
10,0.0846326
10,0.0846324
10,0.0846326
10,0.0846329
10,0.0846328
10,0.0846327
10,0.084633
10,0.0846329
10,0.0846328
10,0.0846328
10,0.0846328
10,0.0846326
10,0.084633
10,0.084633
10,0.0846333
10,0.0846333
10,0.0846334
10,0.0846334
10,0.0846335
10,0.0846335
10,0.0846332
10,0.0846332
10,0.0846334
10,0.0846335
10,0.0846334
10,0.0846335
10,0.0846335
10,0.0846335
10,0.0846337
10,0.0846336
10,0.0846338
10,0.0846338
10,0.0846336
10,0.0846335
10,0.0846334
10,0.0846335
10,0.0846334
10,0.0846336
10,0.0846338
10,0.0846338
10,0.084634
10,0.0846342
10,0.0846342
10,0.0846338
10,0.0846343
10,0.084634
10,0.0846338
10,0.084634
10,0.0846338
10,0.0846337
10,0.0846336
10,0.0846338
10,0.0846339
10,0.0846338
10,0.0846338
10,0.0846342
10,0.0846341
10,0.0846339
10,0.0846343
10,0.084634
10,0.084634
10,0.084634
10,0.0846343
10,0.084634
10,0.0846341
10,0.0846342
10,0.0846341
10,0.0846341
10,0.0846341
10,0.0846342
10,0.0846344
10,0.0846345
10,0.0846345
10,0.0846345
10,0.0846344
10,0.0846344
10,0.0846345
10,0.0846349
10,0.0846351
10,0.084635
10,0.0846351
10,0.0846348
10,0.0846347
10,0.0846347
10,0.0846346
10,0.084635
10,0.084635
10,0.084635
10,0.084635
10,0.0846351
10,0.084635
10,0.0846348
10,0.084635
10,0.084635
10,0.0846352
10,0.0846353
10,0.0846352
10,0.0846352
10,0.0846352
10,0.0846351
10,0.0846351
10,0.084635
10,0.0846352
10,0.084635
10,0.084635
10,0.0846352
10,0.0846352
10,0.0846354
10,0.0846353
10,0.0846353
10,0.0846354
10,0.0846356
10,0.0846358
10,0.0846355
10,0.0846352
10,0.0846354
10,0.0846353
10,0.0846354
10,0.0846354
10,0.0846357
10,0.0846357
10,0.0846357
10,0.0846354
10,0.0846355
10,0.0846358
10,0.0846355
10,0.0846355
10,0.0846359
10,0.0846357
10,0.0846358
10,0.0846357
10,0.0846359
10,0.0846358
10,0.0846356
10,0.0846359
10,0.084636
10,0.0846359
10,0.0846362
10,0.0846361
10,0.084636
10,0.0846361
10,0.0846361
10,0.084636
10,0.0846362
10,0.0846362
10,0.084636
10,0.0846362
10,0.0846361
10,0.0846362
10,0.0846364
10,0.0846361
10,0.0846361
10,0.0846362
10,0.0846362
10,0.0846363
10,0.0846362
10,0.0846362
10,0.0846362
10,0.0846362
10,0.0846368
10,0.0846368
10,0.0846368
10,0.0846364
10,0.0846365
10,0.0846366
10,0.0846367
10,0.0846366
10,0.0846364
10,0.084636
10,0.0846364
10,0.0846365
10,0.0846365
10,0.0846366
10,0.0846368
10,0.0846366
10,0.0846366
10,0.0846367
10,0.0846366
10,0.0846365
10,0.0846365
10,0.0846363
10,0.0846366
10,0.0846367
10,0.0846368
10,0.0846366
10,0.0846368
10,0.0846365
10,0.0846365
10,0.0846366
10,0.0846367
10,0.0846364
10,0.0846367
10,0.0846369
10,0.0846368
10,0.0846369
10,0.084637
10,0.0846371
10,0.0846373
10,0.0846373
10,0.0846371
10,0.0846372
10,0.0846371
10,0.0846372
10,0.0846373
10,0.0846374
10,0.0846372
10,0.0846375
10,0.0846374
10,0.0846376
10,0.0846373
10,0.0846373
10,0.0846373
10,0.0846373
10,0.0846373
10,0.0846374
10,0.0846375
10,0.0846376
10,0.0846374
10,0.0846375
10,0.0846374
10,0.0846376
10,0.0846376
10,0.0846375
10,0.0846378
10,0.0846376
10,0.0846375
10,0.0846375
10,0.0846378
10,0.0846379
10,0.084638
10,0.0846381
10,0.0846382
10,0.0846378
10,0.0846376
10,0.0846378
10,0.0846377
10,0.0846377
10,0.0846378
10,0.0846378
10,0.0846378
10,0.0846379
10,0.0846381
10,0.0846381
10,0.0846382
10,0.0846383
10,0.0846385
10,0.0846381
10,0.0846381
10,0.0846379
10,0.0846379
10,0.0846379
10,0.084638
10,0.0846379
10,0.0846381
10,0.0846381
10,0.084638
10,0.084638
10,0.0846382
10,0.0846384
10,0.0846383
10,0.0846383
10,0.0846384
10,0.0846386
10,0.0846386
10,0.0846385
10,0.0846386
10,0.084639
10,0.0846386
10,0.0846386
10,0.0846387
10,0.0846387
10,0.0846385
10,0.0846385
10,0.0846386
10,0.0846386
10,0.0846387
10,0.0846387
10,0.0846389
10,0.0846393
10,0.084639
10,0.0846389
10,0.0846389
10,0.0846387
10,0.0846389
10,0.084639
10,0.0846388
10,0.0846386
